group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Build Voronoi Cells,voronoi,100000,,,343897116.0,ns,1
Build Voronoi Cells,voronoi,100000,,,354166261.0,ns,1
Build Voronoi Cells,voronoi,100000,,,345508031.0,ns,1
Build Voronoi Cells,voronoi,100000,,,342135163.0,ns,1
Build Voronoi Cells,voronoi,100000,,,348879151.0,ns,1
Build Voronoi Cells,voronoi,100000,,,353558973.0,ns,1
Build Voronoi Cells,voronoi,100000,,,352279741.0,ns,1
Build Voronoi Cells,voronoi,100000,,,349423865.0,ns,1
Build Voronoi Cells,voronoi,100000,,,342628498.0,ns,1
Build Voronoi Cells,voronoi,100000,,,368524765.0,ns,1
Build Voronoi Cells,voronoi,100000,,,348866468.0,ns,1
Build Voronoi Cells,voronoi,100000,,,344850224.0,ns,1
Build Voronoi Cells,voronoi,100000,,,346526860.0,ns,1
Build Voronoi Cells,voronoi,100000,,,345539599.0,ns,1
Build Voronoi Cells,voronoi,100000,,,342585040.0,ns,1
Build Voronoi Cells,voronoi,100000,,,342239864.0,ns,1
Build Voronoi Cells,voronoi,100000,,,342223572.0,ns,1
Build Voronoi Cells,voronoi,100000,,,342051213.0,ns,1
Build Voronoi Cells,voronoi,100000,,,342119892.0,ns,1
Build Voronoi Cells,voronoi,100000,,,343718125.0,ns,1
Build Voronoi Cells,voronoi,100000,,,344197275.0,ns,1
Build Voronoi Cells,voronoi,100000,,,342141611.0,ns,1
Build Voronoi Cells,voronoi,100000,,,348631415.0,ns,1
Build Voronoi Cells,voronoi,100000,,,344996575.0,ns,1
Build Voronoi Cells,voronoi,100000,,,342195510.0,ns,1
Build Voronoi Cells,voronoi,100000,,,342719587.0,ns,1
Build Voronoi Cells,voronoi,100000,,,345932169.0,ns,1
Build Voronoi Cells,voronoi,100000,,,347604566.0,ns,1
Build Voronoi Cells,voronoi,100000,,,348625471.0,ns,1
Build Voronoi Cells,voronoi,100000,,,346898922.0,ns,1
Build Voronoi Cells,voronoi,100000,,,353619181.0,ns,1
Build Voronoi Cells,voronoi,100000,,,342421775.0,ns,1
Build Voronoi Cells,voronoi,100000,,,341738382.0,ns,1
Build Voronoi Cells,voronoi,100000,,,348595680.0,ns,1
Build Voronoi Cells,voronoi,100000,,,342792747.0,ns,1
Build Voronoi Cells,voronoi,100000,,,341817556.0,ns,1
Build Voronoi Cells,voronoi,100000,,,344019570.0,ns,1
Build Voronoi Cells,voronoi,100000,,,348672687.0,ns,1
Build Voronoi Cells,voronoi,100000,,,343774625.0,ns,1
Build Voronoi Cells,voronoi,100000,,,349170423.0,ns,1
Build Voronoi Cells,voronoi,100000,,,344028915.0,ns,1
Build Voronoi Cells,voronoi,100000,,,352737495.0,ns,1
