group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Build Voronoi Cells,voronoice,500000,,,550960428.0,ns,1
Build Voronoi Cells,voronoice,500000,,,551616461.0,ns,1
Build Voronoi Cells,voronoice,500000,,,544636195.0,ns,1
Build Voronoi Cells,voronoice,500000,,,551508969.0,ns,1
Build Voronoi Cells,voronoice,500000,,,548366029.0,ns,1
Build Voronoi Cells,voronoice,500000,,,561035629.0,ns,1
Build Voronoi Cells,voronoice,500000,,,544791410.0,ns,1
Build Voronoi Cells,voronoice,500000,,,562970903.0,ns,1
Build Voronoi Cells,voronoice,500000,,,560432479.0,ns,1
Build Voronoi Cells,voronoice,500000,,,555079848.0,ns,1
Build Voronoi Cells,voronoice,500000,,,549477400.0,ns,1
Build Voronoi Cells,voronoice,500000,,,570297662.0,ns,1
Build Voronoi Cells,voronoice,500000,,,550373559.0,ns,1
Build Voronoi Cells,voronoice,500000,,,557386115.0,ns,1
Build Voronoi Cells,voronoice,500000,,,552834063.0,ns,1
Build Voronoi Cells,voronoice,500000,,,542597735.0,ns,1
Build Voronoi Cells,voronoice,500000,,,550976659.0,ns,1
Build Voronoi Cells,voronoice,500000,,,555038011.0,ns,1
Build Voronoi Cells,voronoice,500000,,,559314059.0,ns,1
Build Voronoi Cells,voronoice,500000,,,571761951.0,ns,1
Build Voronoi Cells,voronoice,500000,,,569060774.0,ns,1
Build Voronoi Cells,voronoice,500000,,,564417363.0,ns,1
Build Voronoi Cells,voronoice,500000,,,550124123.0,ns,1
Build Voronoi Cells,voronoice,500000,,,542367531.0,ns,1
Build Voronoi Cells,voronoice,500000,,,549013875.0,ns,1
Build Voronoi Cells,voronoice,500000,,,551659178.0,ns,1
Build Voronoi Cells,voronoice,500000,,,566182826.0,ns,1
Build Voronoi Cells,voronoice,500000,,,557776331.0,ns,1
Build Voronoi Cells,voronoice,500000,,,566659941.0,ns,1
Build Voronoi Cells,voronoice,500000,,,553267643.0,ns,1
Build Voronoi Cells,voronoice,500000,,,553545399.0,ns,1
Build Voronoi Cells,voronoice,500000,,,552891077.0,ns,1
Build Voronoi Cells,voronoice,500000,,,551472526.0,ns,1
Build Voronoi Cells,voronoice,500000,,,552408098.0,ns,1
Build Voronoi Cells,voronoice,500000,,,551543220.0,ns,1
Build Voronoi Cells,voronoice,500000,,,554447346.0,ns,1
Build Voronoi Cells,voronoice,500000,,,568619502.0,ns,1
Build Voronoi Cells,voronoice,500000,,,565161679.0,ns,1
Build Voronoi Cells,voronoice,500000,,,556995093.0,ns,1
Build Voronoi Cells,voronoice,500000,,,559093334.0,ns,1
Build Voronoi Cells,voronoice,500000,,,548402907.0,ns,1
Build Voronoi Cells,voronoice,500000,,,558724587.0,ns,1
Build Voronoi Cells,voronoice,500000,,,557444008.0,ns,1
Build Voronoi Cells,voronoice,500000,,,539032847.0,ns,1
Build Voronoi Cells,voronoice,500000,,,552835533.0,ns,1
Build Voronoi Cells,voronoice,500000,,,556987479.0,ns,1
Build Voronoi Cells,voronoice,500000,,,556086239.0,ns,1
Build Voronoi Cells,voronoice,500000,,,544304049.0,ns,1
Build Voronoi Cells,voronoice,500000,,,554579265.0,ns,1
Build Voronoi Cells,voronoice,500000,,,558408132.0,ns,1
Build Voronoi Cells,voronoice,500000,,,554850007.0,ns,1
Build Voronoi Cells,voronoice,500000,,,549175040.0,ns,1
Build Voronoi Cells,voronoice,500000,,,550036287.0,ns,1
Build Voronoi Cells,voronoice,500000,,,553547883.0,ns,1
Build Voronoi Cells,voronoice,500000,,,561546342.0,ns,1
Build Voronoi Cells,voronoice,500000,,,555248463.0,ns,1
Build Voronoi Cells,voronoice,500000,,,566868625.0,ns,1
Build Voronoi Cells,voronoice,500000,,,555700020.0,ns,1
Build Voronoi Cells,voronoice,500000,,,558084799.0,ns,1
Build Voronoi Cells,voronoice,500000,,,546596160.0,ns,1
Build Voronoi Cells,voronoice,500000,,,546005762.0,ns,1
Build Voronoi Cells,voronoice,500000,,,558908244.0,ns,1
Build Voronoi Cells,voronoice,500000,,,553943087.0,ns,1
Build Voronoi Cells,voronoice,500000,,,554242344.0,ns,1
Build Voronoi Cells,voronoice,500000,,,553159293.0,ns,1
Build Voronoi Cells,voronoice,500000,,,540935122.0,ns,1
Build Voronoi Cells,voronoice,500000,,,547428701.0,ns,1
