group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Build Voronoi Cells,voronoi,500000,,,2078479284.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2091104182.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2083909466.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2069313757.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2070264403.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2088968109.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2082139072.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2067934814.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2063428111.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2086488776.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2104194626.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2070329398.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2080851401.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2061442869.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2075444841.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2068917472.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2076587204.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2071525015.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2092354129.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2084942521.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2064360247.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2145585970.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2061917495.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2064779656.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2091304311.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2067491558.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2068194403.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2075173355.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2083200602.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2128508668.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2066239497.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2080318759.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2070111813.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2095639407.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2071920520.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2066241490.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2083609533.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2081777870.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2112585073.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2063938579.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2116594406.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2064948842.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2070923473.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2089543688.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2090365206.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2071488205.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2088808236.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2098801231.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2083907000.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2116661059.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2065406782.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2087233650.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2116291070.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2079431950.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2069379621.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2079110826.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2063854946.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2089672918.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2085744401.0,ns,1
Build Voronoi Cells,voronoi,500000,,,2166614294.0,ns,1
