group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Build Voronoi Cells,voronoi,10000,,,76778400.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76432309.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76535853.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76617944.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76492198.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76443778.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76643888.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76307311.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76539429.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76340729.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76539675.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76625459.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76516823.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76465794.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76622354.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76285110.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76470858.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76481074.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76595927.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76775196.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76545821.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76544502.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76665625.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76462998.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76539045.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76461688.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76435789.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76438090.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76482059.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76595724.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76382548.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76329900.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76544648.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76575910.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76314265.0,ns,3
Build Voronoi Cells,voronoi,10000,,,76493381.0,ns,3
