group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Build Voronoi Cells,voronoice,500000,,,560915939.0,ns,1
Build Voronoi Cells,voronoice,500000,,,560302632.0,ns,1
Build Voronoi Cells,voronoice,500000,,,562212617.0,ns,1
Build Voronoi Cells,voronoice,500000,,,559234648.0,ns,1
Build Voronoi Cells,voronoice,500000,,,550364281.0,ns,1
Build Voronoi Cells,voronoice,500000,,,551140307.0,ns,1
Build Voronoi Cells,voronoice,500000,,,562700592.0,ns,1
Build Voronoi Cells,voronoice,500000,,,553350896.0,ns,1
Build Voronoi Cells,voronoice,500000,,,554824554.0,ns,1
Build Voronoi Cells,voronoice,500000,,,552305313.0,ns,1
Build Voronoi Cells,voronoice,500000,,,564265336.0,ns,1
Build Voronoi Cells,voronoice,500000,,,561931297.0,ns,1
Build Voronoi Cells,voronoice,500000,,,557453654.0,ns,1
Build Voronoi Cells,voronoice,500000,,,571021410.0,ns,1
Build Voronoi Cells,voronoice,500000,,,562670107.0,ns,1
Build Voronoi Cells,voronoice,500000,,,567222705.0,ns,1
Build Voronoi Cells,voronoice,500000,,,557810550.0,ns,1
Build Voronoi Cells,voronoice,500000,,,554052068.0,ns,1
Build Voronoi Cells,voronoice,500000,,,546920796.0,ns,1
Build Voronoi Cells,voronoice,500000,,,556394426.0,ns,1
Build Voronoi Cells,voronoice,500000,,,549912959.0,ns,1
Build Voronoi Cells,voronoice,500000,,,549697601.0,ns,1
Build Voronoi Cells,voronoice,500000,,,557529984.0,ns,1
Build Voronoi Cells,voronoice,500000,,,564101973.0,ns,1
Build Voronoi Cells,voronoice,500000,,,563836960.0,ns,1
Build Voronoi Cells,voronoice,500000,,,552424113.0,ns,1
Build Voronoi Cells,voronoice,500000,,,563733989.0,ns,1
Build Voronoi Cells,voronoice,500000,,,556699775.0,ns,1
Build Voronoi Cells,voronoice,500000,,,553384259.0,ns,1
Build Voronoi Cells,voronoice,500000,,,557836747.0,ns,1
Build Voronoi Cells,voronoice,500000,,,560336175.0,ns,1
Build Voronoi Cells,voronoice,500000,,,564603328.0,ns,1
Build Voronoi Cells,voronoice,500000,,,554516432.0,ns,1
Build Voronoi Cells,voronoice,500000,,,555228921.0,ns,1
Build Voronoi Cells,voronoice,500000,,,572038461.0,ns,1
Build Voronoi Cells,voronoice,500000,,,563350182.0,ns,1
Build Voronoi Cells,voronoice,500000,,,559326540.0,ns,1
Build Voronoi Cells,voronoice,500000,,,553993068.0,ns,1
Build Voronoi Cells,voronoice,500000,,,555941858.0,ns,1
Build Voronoi Cells,voronoice,500000,,,555218838.0,ns,1
Build Voronoi Cells,voronoice,500000,,,556905979.0,ns,1
Build Voronoi Cells,voronoice,500000,,,566930579.0,ns,1
Build Voronoi Cells,voronoice,500000,,,555070688.0,ns,1
Build Voronoi Cells,voronoice,500000,,,552078547.0,ns,1
Build Voronoi Cells,voronoice,500000,,,553263598.0,ns,1
Build Voronoi Cells,voronoice,500000,,,554060960.0,ns,1
Build Voronoi Cells,voronoice,500000,,,549162348.0,ns,1
Build Voronoi Cells,voronoice,500000,,,553399872.0,ns,1
Build Voronoi Cells,voronoice,500000,,,553689796.0,ns,1
Build Voronoi Cells,voronoice,500000,,,560816137.0,ns,1
Build Voronoi Cells,voronoice,500000,,,559719926.0,ns,1
