group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Build Voronoi Cells,voronoi,100,,,44322783.0,ns,264
Build Voronoi Cells,voronoi,100,,,45323639.0,ns,270
Build Voronoi Cells,voronoi,100,,,46320382.0,ns,276
Build Voronoi Cells,voronoi,100,,,47346988.0,ns,282
Build Voronoi Cells,voronoi,100,,,48314642.0,ns,288
Build Voronoi Cells,voronoi,100,,,49357708.0,ns,294
Build Voronoi Cells,voronoi,100,,,50358871.0,ns,300
Build Voronoi Cells,voronoi,100,,,51236260.0,ns,306
Build Voronoi Cells,voronoi,100,,,52389319.0,ns,312
Build Voronoi Cells,voronoi,100,,,53305745.0,ns,318
Build Voronoi Cells,voronoi,100,,,54232822.0,ns,324
Build Voronoi Cells,voronoi,100,,,55264994.0,ns,330
Build Voronoi Cells,voronoi,100,,,56281583.0,ns,336
Build Voronoi Cells,voronoi,100,,,57300807.0,ns,342
Build Voronoi Cells,voronoi,100,,,58390676.0,ns,348
Build Voronoi Cells,voronoi,100,,,59395437.0,ns,354
Build Voronoi Cells,voronoi,100,,,60748787.0,ns,360
Build Voronoi Cells,voronoi,100,,,61446938.0,ns,366
Build Voronoi Cells,voronoi,100,,,63345263.0,ns,372
Build Voronoi Cells,voronoi,100,,,63479929.0,ns,378
Build Voronoi Cells,voronoi,100,,,64385118.0,ns,384
Build Voronoi Cells,voronoi,100,,,65471591.0,ns,390
Build Voronoi Cells,voronoi,100,,,66418046.0,ns,396
Build Voronoi Cells,voronoi,100,,,67469472.0,ns,402
Build Voronoi Cells,voronoi,100,,,68406455.0,ns,408
Build Voronoi Cells,voronoi,100,,,69491642.0,ns,414
Build Voronoi Cells,voronoi,100,,,70508717.0,ns,420
Build Voronoi Cells,voronoi,100,,,71962334.0,ns,426
Build Voronoi Cells,voronoi,100,,,73217630.0,ns,432
Build Voronoi Cells,voronoi,100,,,74155670.0,ns,438
Build Voronoi Cells,voronoi,100,,,75085573.0,ns,444
Build Voronoi Cells,voronoi,100,,,75550984.0,ns,450
Build Voronoi Cells,voronoi,100,,,76462405.0,ns,456
Build Voronoi Cells,voronoi,100,,,77624846.0,ns,462
Build Voronoi Cells,voronoi,100,,,78437571.0,ns,468
Build Voronoi Cells,voronoi,100,,,79410703.0,ns,474
Build Voronoi Cells,voronoi,100,,,80534518.0,ns,480
Build Voronoi Cells,voronoi,100,,,81483209.0,ns,486
Build Voronoi Cells,voronoi,100,,,82506194.0,ns,492
Build Voronoi Cells,voronoi,100,,,83975689.0,ns,498
Build Voronoi Cells,voronoi,100,,,85032084.0,ns,504
Build Voronoi Cells,voronoi,100,,,86671901.0,ns,510
Build Voronoi Cells,voronoi,100,,,86966376.0,ns,516
Build Voronoi Cells,voronoi,100,,,88767571.0,ns,522
Build Voronoi Cells,voronoi,100,,,88681847.0,ns,528
Build Voronoi Cells,voronoi,100,,,89565453.0,ns,534
Build Voronoi Cells,voronoi,100,,,90590481.0,ns,540
Build Voronoi Cells,voronoi,100,,,91615472.0,ns,546
Build Voronoi Cells,voronoi,100,,,93038516.0,ns,552
Build Voronoi Cells,voronoi,100,,,94066424.0,ns,558
Build Voronoi Cells,voronoi,100,,,94659175.0,ns,564
Build Voronoi Cells,voronoi,100,,,95970941.0,ns,570
Build Voronoi Cells,voronoi,100,,,96589067.0,ns,576
Build Voronoi Cells,voronoi,100,,,97563783.0,ns,582
Build Voronoi Cells,voronoi,100,,,98547984.0,ns,588
Build Voronoi Cells,voronoi,100,,,100245886.0,ns,594
Build Voronoi Cells,voronoi,100,,,100640374.0,ns,600
