group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Build Voronoi Cells,voronoice,1000,,,80084264.0,ns,144
Build Voronoi Cells,voronoice,1000,,,81221846.0,ns,146
Build Voronoi Cells,voronoice,1000,,,82580962.0,ns,148
Build Voronoi Cells,voronoice,1000,,,83402528.0,ns,150
Build Voronoi Cells,voronoice,1000,,,84608009.0,ns,152
Build Voronoi Cells,voronoice,1000,,,85710146.0,ns,154
Build Voronoi Cells,voronoice,1000,,,86727909.0,ns,156
Build Voronoi Cells,voronoice,1000,,,87787744.0,ns,158
Build Voronoi Cells,voronoice,1000,,,89112884.0,ns,160
Build Voronoi Cells,voronoice,1000,,,90207825.0,ns,162
Build Voronoi Cells,voronoice,1000,,,91284352.0,ns,164
Build Voronoi Cells,voronoice,1000,,,92378537.0,ns,166
Build Voronoi Cells,voronoice,1000,,,93377245.0,ns,168
Build Voronoi Cells,voronoice,1000,,,94598067.0,ns,170
Build Voronoi Cells,voronoice,1000,,,95900604.0,ns,172
Build Voronoi Cells,voronoice,1000,,,96932040.0,ns,174
Build Voronoi Cells,voronoice,1000,,,97930200.0,ns,176
Build Voronoi Cells,voronoice,1000,,,99016283.0,ns,178
Build Voronoi Cells,voronoice,1000,,,100113775.0,ns,180
Build Voronoi Cells,voronoice,1000,,,101373708.0,ns,182
Build Voronoi Cells,voronoice,1000,,,102345142.0,ns,184
Build Voronoi Cells,voronoice,1000,,,103490231.0,ns,186
Build Voronoi Cells,voronoice,1000,,,104581688.0,ns,188
Build Voronoi Cells,voronoice,1000,,,105708153.0,ns,190
Build Voronoi Cells,voronoice,1000,,,106955818.0,ns,192
Build Voronoi Cells,voronoice,1000,,,108080184.0,ns,194
Build Voronoi Cells,voronoice,1000,,,109121982.0,ns,196
Build Voronoi Cells,voronoice,1000,,,110185969.0,ns,198
Build Voronoi Cells,voronoice,1000,,,111296235.0,ns,200
