group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Build Voronoi Cells,voronator,1000,,,1675690.0,ns,2
Build Voronoi Cells,voronator,1000,,,3378648.0,ns,4
Build Voronoi Cells,voronator,1000,,,4647957.0,ns,6
Build Voronoi Cells,voronator,1000,,,5465404.0,ns,8
Build Voronoi Cells,voronator,1000,,,7162635.0,ns,10
Build Voronoi Cells,voronator,1000,,,9068423.0,ns,12
Build Voronoi Cells,voronator,1000,,,9676032.0,ns,14
Build Voronoi Cells,voronator,1000,,,11633028.0,ns,16
Build Voronoi Cells,voronator,1000,,,12040693.0,ns,18
Build Voronoi Cells,voronator,1000,,,13355841.0,ns,20
Build Voronoi Cells,voronator,1000,,,14941845.0,ns,22
Build Voronoi Cells,voronator,1000,,,16139835.0,ns,24
Build Voronoi Cells,voronator,1000,,,17342405.0,ns,26
Build Voronoi Cells,voronator,1000,,,18979242.0,ns,28
Build Voronoi Cells,voronator,1000,,,20534762.0,ns,30
Build Voronoi Cells,voronator,1000,,,21461981.0,ns,32
Build Voronoi Cells,voronator,1000,,,22479423.0,ns,34
Build Voronoi Cells,voronator,1000,,,24552849.0,ns,36
Build Voronoi Cells,voronator,1000,,,25369353.0,ns,38
Build Voronoi Cells,voronator,1000,,,26954797.0,ns,40
Build Voronoi Cells,voronator,1000,,,28453852.0,ns,42
Build Voronoi Cells,voronator,1000,,,32200292.0,ns,44
Build Voronoi Cells,voronator,1000,,,32174428.0,ns,46
Build Voronoi Cells,voronator,1000,,,32465783.0,ns,48
Build Voronoi Cells,voronator,1000,,,33490966.0,ns,50
Build Voronoi Cells,voronator,1000,,,34481938.0,ns,52
Build Voronoi Cells,voronator,1000,,,36239080.0,ns,54
Build Voronoi Cells,voronator,1000,,,37342584.0,ns,56
Build Voronoi Cells,voronator,1000,,,40107099.0,ns,58
Build Voronoi Cells,voronator,1000,,,40579903.0,ns,60
Build Voronoi Cells,voronator,1000,,,43759588.0,ns,62
Build Voronoi Cells,voronator,1000,,,42910861.0,ns,64
Build Voronoi Cells,voronator,1000,,,44381353.0,ns,66
Build Voronoi Cells,voronator,1000,,,47237183.0,ns,68
Build Voronoi Cells,voronator,1000,,,49927778.0,ns,70
Build Voronoi Cells,voronator,1000,,,48571921.0,ns,72
Build Voronoi Cells,voronator,1000,,,51550846.0,ns,74
Build Voronoi Cells,voronator,1000,,,52096052.0,ns,76
Build Voronoi Cells,voronator,1000,,,52682536.0,ns,78
Build Voronoi Cells,voronator,1000,,,54201823.0,ns,80
Build Voronoi Cells,voronator,1000,,,55689213.0,ns,82
Build Voronoi Cells,voronator,1000,,,55949045.0,ns,84
Build Voronoi Cells,voronator,1000,,,58150238.0,ns,86
Build Voronoi Cells,voronator,1000,,,58687051.0,ns,88
Build Voronoi Cells,voronator,1000,,,61306836.0,ns,90
Build Voronoi Cells,voronator,1000,,,61821555.0,ns,92
Build Voronoi Cells,voronator,1000,,,64368129.0,ns,94
Build Voronoi Cells,voronator,1000,,,64930094.0,ns,96
Build Voronoi Cells,voronator,1000,,,65678682.0,ns,98
Build Voronoi Cells,voronator,1000,,,67544854.0,ns,100
Build Voronoi Cells,voronator,1000,,,69606360.0,ns,102
Build Voronoi Cells,voronator,1000,,,70103753.0,ns,104
Build Voronoi Cells,voronator,1000,,,72490882.0,ns,106
Build Voronoi Cells,voronator,1000,,,73330736.0,ns,108
Build Voronoi Cells,voronator,1000,,,74581714.0,ns,110
Build Voronoi Cells,voronator,1000,,,76074594.0,ns,112
Build Voronoi Cells,voronator,1000,,,78291108.0,ns,114
Build Voronoi Cells,voronator,1000,,,79038198.0,ns,116
Build Voronoi Cells,voronator,1000,,,80257337.0,ns,118
Build Voronoi Cells,voronator,1000,,,82281995.0,ns,120
Build Voronoi Cells,voronator,1000,,,83825678.0,ns,122
Build Voronoi Cells,voronator,1000,,,88337669.0,ns,124
Build Voronoi Cells,voronator,1000,,,89245720.0,ns,126
Build Voronoi Cells,voronator,1000,,,87267490.0,ns,128
Build Voronoi Cells,voronator,1000,,,92631417.0,ns,130
Build Voronoi Cells,voronator,1000,,,90628420.0,ns,132
