group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Build Voronoi Cells,voronoice,1000000,,,1242672787.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1212497414.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1234674568.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1216280430.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1222289929.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1209032197.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1236840147.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1246265789.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1241788541.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1229318123.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1233842769.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1217064145.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1206979486.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1234683125.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1199103191.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1209806702.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1223940668.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1212499823.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1238385370.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1231665361.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1239943024.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1237719419.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1246955386.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1228571806.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1206047569.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1227614993.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1252506480.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1244043826.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1210298924.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1238558784.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1251746381.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1225941637.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1221635086.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1251342781.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1215967571.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1201910697.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1222420388.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1221682711.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1224646599.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1213869043.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1224869308.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1237197584.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1234493357.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1201018965.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1238002012.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1232445683.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1220296448.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1239488033.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1218652773.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1229443252.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1245042150.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1220384442.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1239593332.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1246246833.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1242340644.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1255457826.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1212026297.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1238903029.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1238547198.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1205710489.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1257954079.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1219292805.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1243516122.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1222084462.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1231718126.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1220476858.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1250795969.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1260564933.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1225376357.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1226864132.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1241021750.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1248573600.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1228556201.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1251053532.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1214395161.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1232365286.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1244642272.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1237560381.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1227348130.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1214711637.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1246194088.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1214231307.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1226756439.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1212721037.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1189216881.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1218290441.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1203709230.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1243712394.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1245274475.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1244608306.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1238291730.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1239840997.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1211311554.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1208931078.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1237526993.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1248480951.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1222332886.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1244504134.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1217047189.0,ns,1
Build Voronoi Cells,voronoice,1000000,,,1198749195.0,ns,1
