group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Build Voronoi Cells,voronoi,2000000,,,9736297016.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9679754788.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9695549080.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9714019967.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9670678504.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9682994150.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9792931901.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9704124085.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9676525393.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9679409023.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9695260216.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9698829306.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9694049533.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9705366423.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9725497167.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9751416593.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9733037223.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9724576512.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9736732022.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9714388672.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9704915842.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9721192620.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9719357774.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9735782708.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9727734738.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9753848285.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9779404438.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9755365060.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9774246111.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9759717122.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9753195059.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9761914555.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9864119934.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9764126050.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9734082978.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9794918970.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9753392624.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9790449184.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9782025782.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9754742344.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9773519481.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9735391141.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9753041415.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9771477125.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9739734007.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9772778399.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9772755288.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9794576788.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9779104366.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9738889684.0,ns,1
Build Voronoi Cells,voronoi,2000000,,,9737275533.0,ns,1
