group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Build Voronoi Cells,delauney2d,100,,,1378408.0,ns,2
Build Voronoi Cells,delauney2d,100,,,2682700.0,ns,4
Build Voronoi Cells,delauney2d,100,,,3985639.0,ns,6
Build Voronoi Cells,delauney2d,100,,,5351247.0,ns,8
Build Voronoi Cells,delauney2d,100,,,6790761.0,ns,10
Build Voronoi Cells,delauney2d,100,,,7933875.0,ns,12
Build Voronoi Cells,delauney2d,100,,,9305917.0,ns,14
Build Voronoi Cells,delauney2d,100,,,10595151.0,ns,16
Build Voronoi Cells,delauney2d,100,,,12003843.0,ns,18
Build Voronoi Cells,delauney2d,100,,,13328282.0,ns,20
Build Voronoi Cells,delauney2d,100,,,14683266.0,ns,22
Build Voronoi Cells,delauney2d,100,,,16227823.0,ns,24
Build Voronoi Cells,delauney2d,100,,,17403565.0,ns,26
Build Voronoi Cells,delauney2d,100,,,18649059.0,ns,28
Build Voronoi Cells,delauney2d,100,,,19962808.0,ns,30
Build Voronoi Cells,delauney2d,100,,,21241798.0,ns,32
Build Voronoi Cells,delauney2d,100,,,22755004.0,ns,34
Build Voronoi Cells,delauney2d,100,,,24446621.0,ns,36
Build Voronoi Cells,delauney2d,100,,,26580488.0,ns,38
Build Voronoi Cells,delauney2d,100,,,27913627.0,ns,40
Build Voronoi Cells,delauney2d,100,,,29370872.0,ns,42
Build Voronoi Cells,delauney2d,100,,,30152112.0,ns,44
Build Voronoi Cells,delauney2d,100,,,31875131.0,ns,46
Build Voronoi Cells,delauney2d,100,,,33533176.0,ns,48
Build Voronoi Cells,delauney2d,100,,,34553254.0,ns,50
Build Voronoi Cells,delauney2d,100,,,35684845.0,ns,52
Build Voronoi Cells,delauney2d,100,,,37492930.0,ns,54
Build Voronoi Cells,delauney2d,100,,,38161892.0,ns,56
Build Voronoi Cells,delauney2d,100,,,39982869.0,ns,58
Build Voronoi Cells,delauney2d,100,,,42075796.0,ns,60
Build Voronoi Cells,delauney2d,100,,,43220775.0,ns,62
Build Voronoi Cells,delauney2d,100,,,44749054.0,ns,64
Build Voronoi Cells,delauney2d,100,,,46238191.0,ns,66
Build Voronoi Cells,delauney2d,100,,,46845944.0,ns,68
Build Voronoi Cells,delauney2d,100,,,48701056.0,ns,70
Build Voronoi Cells,delauney2d,100,,,49943954.0,ns,72
Build Voronoi Cells,delauney2d,100,,,51202448.0,ns,74
Build Voronoi Cells,delauney2d,100,,,52029811.0,ns,76
Build Voronoi Cells,delauney2d,100,,,52555463.0,ns,78
Build Voronoi Cells,delauney2d,100,,,55061012.0,ns,80
Build Voronoi Cells,delauney2d,100,,,57314267.0,ns,82
Build Voronoi Cells,delauney2d,100,,,59144293.0,ns,84
Build Voronoi Cells,delauney2d,100,,,60656072.0,ns,86
Build Voronoi Cells,delauney2d,100,,,60268692.0,ns,88
Build Voronoi Cells,delauney2d,100,,,63232601.0,ns,90
Build Voronoi Cells,delauney2d,100,,,64834194.0,ns,92
Build Voronoi Cells,delauney2d,100,,,66807051.0,ns,94
Build Voronoi Cells,delauney2d,100,,,67284795.0,ns,96
Build Voronoi Cells,delauney2d,100,,,66629663.0,ns,98
Build Voronoi Cells,delauney2d,100,,,69095654.0,ns,100
Build Voronoi Cells,delauney2d,100,,,70186982.0,ns,102
Build Voronoi Cells,delauney2d,100,,,71982008.0,ns,104
Build Voronoi Cells,delauney2d,100,,,73768618.0,ns,106
Build Voronoi Cells,delauney2d,100,,,74417693.0,ns,108
Build Voronoi Cells,delauney2d,100,,,75154126.0,ns,110
Build Voronoi Cells,delauney2d,100,,,74921487.0,ns,112
Build Voronoi Cells,delauney2d,100,,,78527827.0,ns,114
Build Voronoi Cells,delauney2d,100,,,78049053.0,ns,116
Build Voronoi Cells,delauney2d,100,,,80118687.0,ns,118
Build Voronoi Cells,delauney2d,100,,,91306015.0,ns,120
Build Voronoi Cells,delauney2d,100,,,85039184.0,ns,122
Build Voronoi Cells,delauney2d,100,,,99427064.0,ns,124
Build Voronoi Cells,delauney2d,100,,,87982726.0,ns,126
Build Voronoi Cells,delauney2d,100,,,89006728.0,ns,128
Build Voronoi Cells,delauney2d,100,,,89762359.0,ns,130
Build Voronoi Cells,delauney2d,100,,,90431707.0,ns,132
Build Voronoi Cells,delauney2d,100,,,91962901.0,ns,134
Build Voronoi Cells,delauney2d,100,,,94244110.0,ns,136
Build Voronoi Cells,delauney2d,100,,,94491210.0,ns,138
Build Voronoi Cells,delauney2d,100,,,96861090.0,ns,140
Build Voronoi Cells,delauney2d,100,,,96190596.0,ns,142
Build Voronoi Cells,delauney2d,100,,,100404871.0,ns,144
Build Voronoi Cells,delauney2d,100,,,101495633.0,ns,146
Build Voronoi Cells,delauney2d,100,,,106637688.0,ns,148
Build Voronoi Cells,delauney2d,100,,,123382911.0,ns,150
Build Voronoi Cells,delauney2d,100,,,112051423.0,ns,152
Build Voronoi Cells,delauney2d,100,,,121047383.0,ns,154
Build Voronoi Cells,delauney2d,100,,,110493491.0,ns,156
Build Voronoi Cells,delauney2d,100,,,107213173.0,ns,158
Build Voronoi Cells,delauney2d,100,,,110632148.0,ns,160
Build Voronoi Cells,delauney2d,100,,,109566419.0,ns,162
Build Voronoi Cells,delauney2d,100,,,112860247.0,ns,164
Build Voronoi Cells,delauney2d,100,,,118793334.0,ns,166
Build Voronoi Cells,delauney2d,100,,,117528923.0,ns,168
Build Voronoi Cells,delauney2d,100,,,114887990.0,ns,170
Build Voronoi Cells,delauney2d,100,,,115783759.0,ns,172
Build Voronoi Cells,delauney2d,100,,,116847495.0,ns,174
Build Voronoi Cells,delauney2d,100,,,120590768.0,ns,176
Build Voronoi Cells,delauney2d,100,,,119313390.0,ns,178
Build Voronoi Cells,delauney2d,100,,,121166364.0,ns,180
Build Voronoi Cells,delauney2d,100,,,122573193.0,ns,182
Build Voronoi Cells,delauney2d,100,,,126600629.0,ns,184
Build Voronoi Cells,delauney2d,100,,,124490560.0,ns,186
Build Voronoi Cells,delauney2d,100,,,125599295.0,ns,188
Build Voronoi Cells,delauney2d,100,,,127424146.0,ns,190
Build Voronoi Cells,delauney2d,100,,,128037057.0,ns,192
Build Voronoi Cells,delauney2d,100,,,129482912.0,ns,194
Build Voronoi Cells,delauney2d,100,,,131819577.0,ns,196
Build Voronoi Cells,delauney2d,100,,,143809274.0,ns,198
Build Voronoi Cells,delauney2d,100,,,133474902.0,ns,200
