group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Build Voronoi Cells,voronoice,100000,,,137063989.0,ns,1
Build Voronoi Cells,voronoice,100000,,,135257620.0,ns,1
Build Voronoi Cells,voronoice,100000,,,139892368.0,ns,1
Build Voronoi Cells,voronoice,100000,,,135421050.0,ns,1
Build Voronoi Cells,voronoice,100000,,,136103135.0,ns,1
Build Voronoi Cells,voronoice,100000,,,135157461.0,ns,1
Build Voronoi Cells,voronoice,100000,,,141037914.0,ns,1
Build Voronoi Cells,voronoice,100000,,,138395577.0,ns,1
Build Voronoi Cells,voronoice,100000,,,138313219.0,ns,1
Build Voronoi Cells,voronoice,100000,,,135956762.0,ns,1
Build Voronoi Cells,voronoice,100000,,,137636182.0,ns,1
Build Voronoi Cells,voronoice,100000,,,136149225.0,ns,1
Build Voronoi Cells,voronoice,100000,,,146764634.0,ns,1
Build Voronoi Cells,voronoice,100000,,,142702842.0,ns,1
Build Voronoi Cells,voronoice,100000,,,137223132.0,ns,1
Build Voronoi Cells,voronoice,100000,,,138212098.0,ns,1
Build Voronoi Cells,voronoice,100000,,,148231372.0,ns,1
Build Voronoi Cells,voronoice,100000,,,150355722.0,ns,1
Build Voronoi Cells,voronoice,100000,,,152612102.0,ns,1
Build Voronoi Cells,voronoice,100000,,,154497593.0,ns,1
Build Voronoi Cells,voronoice,100000,,,150470217.0,ns,1
Build Voronoi Cells,voronoice,100000,,,150074005.0,ns,1
Build Voronoi Cells,voronoice,100000,,,149048034.0,ns,1
Build Voronoi Cells,voronoice,100000,,,135290927.0,ns,1
Build Voronoi Cells,voronoice,100000,,,145972279.0,ns,1
Build Voronoi Cells,voronoice,100000,,,152677677.0,ns,1
Build Voronoi Cells,voronoice,100000,,,134849651.0,ns,1
Build Voronoi Cells,voronoice,100000,,,135283056.0,ns,1
Build Voronoi Cells,voronoice,100000,,,135499662.0,ns,1
Build Voronoi Cells,voronoice,100000,,,134738617.0,ns,1
Build Voronoi Cells,voronoice,100000,,,135276626.0,ns,1
Build Voronoi Cells,voronoice,100000,,,139172753.0,ns,1
Build Voronoi Cells,voronoice,100000,,,143045717.0,ns,1
Build Voronoi Cells,voronoice,100000,,,136533048.0,ns,1
Build Voronoi Cells,voronoice,100000,,,136998651.0,ns,1
Build Voronoi Cells,voronoice,100000,,,136025235.0,ns,1
Build Voronoi Cells,voronoice,100000,,,137858019.0,ns,1
Build Voronoi Cells,voronoice,100000,,,137363587.0,ns,1
Build Voronoi Cells,voronoice,100000,,,138303602.0,ns,1
Build Voronoi Cells,voronoice,100000,,,139293301.0,ns,1
Build Voronoi Cells,voronoice,100000,,,136569452.0,ns,1
Build Voronoi Cells,voronoice,100000,,,141534134.0,ns,1
Build Voronoi Cells,voronoice,100000,,,136902092.0,ns,1
Build Voronoi Cells,voronoice,100000,,,134562017.0,ns,1
Build Voronoi Cells,voronoice,100000,,,134661337.0,ns,1
Build Voronoi Cells,voronoice,100000,,,137234402.0,ns,1
Build Voronoi Cells,voronoice,100000,,,136371108.0,ns,1
Build Voronoi Cells,voronoice,100000,,,146843950.0,ns,1
Build Voronoi Cells,voronoice,100000,,,136825023.0,ns,1
Build Voronoi Cells,voronoice,100000,,,134886928.0,ns,1
Build Voronoi Cells,voronoice,100000,,,138984751.0,ns,1
Build Voronoi Cells,voronoice,100000,,,135519067.0,ns,1
Build Voronoi Cells,voronoice,100000,,,138339151.0,ns,1
Build Voronoi Cells,voronoice,100000,,,134571940.0,ns,1
Build Voronoi Cells,voronoice,100000,,,141947831.0,ns,1
Build Voronoi Cells,voronoice,100000,,,139898518.0,ns,1
