group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Build Voronoi Cells,voronator,2000000,,,2597950846.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2587814950.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2601724325.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2580803326.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2583886047.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2563173054.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2582724618.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2581898949.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2570067255.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2560587501.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2587904040.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2568248983.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2567868707.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2600238496.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2597772375.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2586911362.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2585180230.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2595869959.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2592330743.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2590014947.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2595167547.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2576175113.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2573184187.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2586961005.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2593551006.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2570112445.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2579456846.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2591250524.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2579443467.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2587769351.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2571752730.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2596415867.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2568292306.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2563490541.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2610288287.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2567758537.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2570632398.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2572465338.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2600418562.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2592360797.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2586461776.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2630998171.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2568519590.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2586226613.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2574921223.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2593447424.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2589530208.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2582622646.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2619123127.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2569683141.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2571171020.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2572745594.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2584573287.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2578755021.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2578323989.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2607550124.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2582549935.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2573783687.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2569812185.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2602872576.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2581718021.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2583956645.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2611460512.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2576341896.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2574262400.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2587601696.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2594383973.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2569958494.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2575578246.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2641301471.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2573554462.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2637955767.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2595276163.0,ns,1
Build Voronoi Cells,voronator,2000000,,,2601564755.0,ns,1
