group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Build Voronoi Cells,voronoi,100,,,1014986.0,ns,6
Build Voronoi Cells,voronoi,100,,,1986846.0,ns,12
Build Voronoi Cells,voronoi,100,,,2959994.0,ns,18
Build Voronoi Cells,voronoi,100,,,3976913.0,ns,24
Build Voronoi Cells,voronoi,100,,,4981563.0,ns,30
Build Voronoi Cells,voronoi,100,,,5940079.0,ns,36
Build Voronoi Cells,voronoi,100,,,6971128.0,ns,42
Build Voronoi Cells,voronoi,100,,,7971888.0,ns,48
Build Voronoi Cells,voronoi,100,,,8938505.0,ns,54
Build Voronoi Cells,voronoi,100,,,9962933.0,ns,60
Build Voronoi Cells,voronoi,100,,,10956177.0,ns,66
Build Voronoi Cells,voronoi,100,,,11968589.0,ns,72
Build Voronoi Cells,voronoi,100,,,12929852.0,ns,78
Build Voronoi Cells,voronoi,100,,,13944692.0,ns,84
Build Voronoi Cells,voronoi,100,,,14953504.0,ns,90
Build Voronoi Cells,voronoi,100,,,15909926.0,ns,96
Build Voronoi Cells,voronoi,100,,,16882560.0,ns,102
Build Voronoi Cells,voronoi,100,,,17901272.0,ns,108
Build Voronoi Cells,voronoi,100,,,18959041.0,ns,114
Build Voronoi Cells,voronoi,100,,,19914650.0,ns,120
Build Voronoi Cells,voronoi,100,,,25881139.0,ns,126
Build Voronoi Cells,voronoi,100,,,21906699.0,ns,132
Build Voronoi Cells,voronoi,100,,,22905151.0,ns,138
Build Voronoi Cells,voronoi,100,,,23920730.0,ns,144
Build Voronoi Cells,voronoi,100,,,25110889.0,ns,150
Build Voronoi Cells,voronoi,100,,,25955863.0,ns,156
Build Voronoi Cells,voronoi,100,,,26913839.0,ns,162
Build Voronoi Cells,voronoi,100,,,27843650.0,ns,168
Build Voronoi Cells,voronoi,100,,,28932460.0,ns,174
Build Voronoi Cells,voronoi,100,,,29834552.0,ns,180
Build Voronoi Cells,voronoi,100,,,30862659.0,ns,186
Build Voronoi Cells,voronoi,100,,,31927889.0,ns,192
Build Voronoi Cells,voronoi,100,,,32792169.0,ns,198
Build Voronoi Cells,voronoi,100,,,33920495.0,ns,204
Build Voronoi Cells,voronoi,100,,,34914371.0,ns,210
Build Voronoi Cells,voronoi,100,,,35898337.0,ns,216
Build Voronoi Cells,voronoi,100,,,36892620.0,ns,222
Build Voronoi Cells,voronoi,100,,,37867166.0,ns,228
Build Voronoi Cells,voronoi,100,,,38880348.0,ns,234
Build Voronoi Cells,voronoi,100,,,39767764.0,ns,240
Build Voronoi Cells,voronoi,100,,,40737398.0,ns,246
Build Voronoi Cells,voronoi,100,,,41814433.0,ns,252
Build Voronoi Cells,voronoi,100,,,42654572.0,ns,258
Build Voronoi Cells,voronoi,100,,,43790928.0,ns,264
Build Voronoi Cells,voronoi,100,,,45178045.0,ns,270
Build Voronoi Cells,voronoi,100,,,46258725.0,ns,276
Build Voronoi Cells,voronoi,100,,,46733321.0,ns,282
Build Voronoi Cells,voronoi,100,,,47662766.0,ns,288
Build Voronoi Cells,voronoi,100,,,48673999.0,ns,294
Build Voronoi Cells,voronoi,100,,,49802717.0,ns,300
Build Voronoi Cells,voronoi,100,,,50837693.0,ns,306
Build Voronoi Cells,voronoi,100,,,51696697.0,ns,312
Build Voronoi Cells,voronoi,100,,,52806719.0,ns,318
Build Voronoi Cells,voronoi,100,,,53698158.0,ns,324
Build Voronoi Cells,voronoi,100,,,54614159.0,ns,330
Build Voronoi Cells,voronoi,100,,,55642062.0,ns,336
Build Voronoi Cells,voronoi,100,,,56692864.0,ns,342
Build Voronoi Cells,voronoi,100,,,57726550.0,ns,348
Build Voronoi Cells,voronoi,100,,,58697842.0,ns,354
Build Voronoi Cells,voronoi,100,,,59663191.0,ns,360
Build Voronoi Cells,voronoi,100,,,60753007.0,ns,366
Build Voronoi Cells,voronoi,100,,,61671920.0,ns,372
Build Voronoi Cells,voronoi,100,,,62688682.0,ns,378
Build Voronoi Cells,voronoi,100,,,63658810.0,ns,384
Build Voronoi Cells,voronoi,100,,,64595344.0,ns,390
Build Voronoi Cells,voronoi,100,,,65503316.0,ns,396
Build Voronoi Cells,voronoi,100,,,66994885.0,ns,402
Build Voronoi Cells,voronoi,100,,,67617315.0,ns,408
Build Voronoi Cells,voronoi,100,,,68534573.0,ns,414
Build Voronoi Cells,voronoi,100,,,69908684.0,ns,420
Build Voronoi Cells,voronoi,100,,,70590061.0,ns,426
Build Voronoi Cells,voronoi,100,,,72876936.0,ns,432
Build Voronoi Cells,voronoi,100,,,73173286.0,ns,438
Build Voronoi Cells,voronoi,100,,,73606118.0,ns,444
Build Voronoi Cells,voronoi,100,,,75021896.0,ns,450
Build Voronoi Cells,voronoi,100,,,76022242.0,ns,456
Build Voronoi Cells,voronoi,100,,,77174593.0,ns,462
Build Voronoi Cells,voronoi,100,,,77985236.0,ns,468
Build Voronoi Cells,voronoi,100,,,79079225.0,ns,474
Build Voronoi Cells,voronoi,100,,,79575013.0,ns,480
Build Voronoi Cells,voronoi,100,,,80515739.0,ns,486
Build Voronoi Cells,voronoi,100,,,82060862.0,ns,492
Build Voronoi Cells,voronoi,100,,,82399151.0,ns,498
Build Voronoi Cells,voronoi,100,,,83551048.0,ns,504
Build Voronoi Cells,voronoi,100,,,84480242.0,ns,510
Build Voronoi Cells,voronoi,100,,,85956135.0,ns,516
Build Voronoi Cells,voronoi,100,,,86556799.0,ns,522
Build Voronoi Cells,voronoi,100,,,88057671.0,ns,528
Build Voronoi Cells,voronoi,100,,,88496166.0,ns,534
Build Voronoi Cells,voronoi,100,,,89479963.0,ns,540
Build Voronoi Cells,voronoi,100,,,90433796.0,ns,546
Build Voronoi Cells,voronoi,100,,,91431337.0,ns,552
Build Voronoi Cells,voronoi,100,,,92364590.0,ns,558
Build Voronoi Cells,voronoi,100,,,93401450.0,ns,564
Build Voronoi Cells,voronoi,100,,,94348916.0,ns,570
Build Voronoi Cells,voronoi,100,,,95349022.0,ns,576
Build Voronoi Cells,voronoi,100,,,97380374.0,ns,582
Build Voronoi Cells,voronoi,100,,,97708078.0,ns,588
Build Voronoi Cells,voronoi,100,,,98890337.0,ns,594
Build Voronoi Cells,voronoi,100,,,99883966.0,ns,600
