group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Build Voronoi Cells,voronoi,1000000,,,4465753162.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4459003722.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4478798484.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4475857251.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4477622950.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4464297259.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4466908848.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4462635968.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4473510702.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4458522303.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4469325302.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4468658980.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4465023081.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4484881110.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4457580101.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4474683391.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4454492613.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4497934205.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4480368542.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4624917167.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4462955552.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4472896154.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4471872180.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4467563213.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4480385464.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4466824220.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4473887406.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4463333174.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4477305608.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4482216158.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4484031136.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4463912968.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4451993490.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4489146085.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4460810832.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4481897362.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4472193380.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4476651089.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4458978316.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4485687244.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4460086830.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4474546767.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4471497963.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4477217329.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4472766516.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4470241067.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4477197663.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4456780479.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4474905697.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4476525673.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4487586167.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4513114122.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4456417263.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4470736226.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4465780687.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4482778003.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4454943262.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4472657923.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4463586353.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4480777756.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4464334022.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4481904458.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4459826955.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4478034218.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4458031520.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4462428608.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4466335994.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4471420893.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4471367938.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4457757417.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4475666964.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4470078587.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4469188119.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4456948207.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4470042991.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4482915481.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4465935719.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4463261613.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4443084508.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4488084143.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4429522030.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4486017906.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4425077828.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4509066627.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4433524351.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4444225161.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4447605793.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4438476031.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4444754392.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4432539961.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4443905173.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4434677242.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4443520216.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4432854864.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4451591936.0,ns,1
Build Voronoi Cells,voronoi,1000000,,,4425733543.0,ns,1
