group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Build Voronoi Cells,delauney2d,500,,,59708535.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59583425.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59502636.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59616808.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59634981.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59540078.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59614582.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59567026.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59535459.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59532788.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59663349.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59557411.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59523752.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59574800.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59559110.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59515136.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59520509.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59614495.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59460619.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59519916.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59547282.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59596228.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59541484.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59529690.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59592014.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59479909.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59456916.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59643722.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59539027.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59470505.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59547824.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59396533.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59556531.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59457556.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59523694.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59472648.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59538109.0,ns,6
Build Voronoi Cells,delauney2d,500,,,71153813.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59700505.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59643222.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59627621.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59530409.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59545906.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59516255.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59545406.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59811947.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59638615.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59818294.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59527606.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59461147.0,ns,6
Build Voronoi Cells,delauney2d,500,,,59565484.0,ns,6
