group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Build Voronoi Cells,voronator,1000,,,43879822.0,ns,49
Build Voronoi Cells,voronator,1000,,,44737451.0,ns,50
Build Voronoi Cells,voronator,1000,,,46056126.0,ns,51
Build Voronoi Cells,voronator,1000,,,47004878.0,ns,52
Build Voronoi Cells,voronator,1000,,,48134976.0,ns,53
Build Voronoi Cells,voronator,1000,,,49722682.0,ns,54
Build Voronoi Cells,voronator,1000,,,49675821.0,ns,55
Build Voronoi Cells,voronator,1000,,,50633344.0,ns,56
Build Voronoi Cells,voronator,1000,,,51220421.0,ns,57
Build Voronoi Cells,voronator,1000,,,52232393.0,ns,58
Build Voronoi Cells,voronator,1000,,,53355379.0,ns,59
Build Voronoi Cells,voronator,1000,,,56093946.0,ns,60
Build Voronoi Cells,voronator,1000,,,55696532.0,ns,61
Build Voronoi Cells,voronator,1000,,,56872316.0,ns,62
Build Voronoi Cells,voronator,1000,,,57289972.0,ns,63
Build Voronoi Cells,voronator,1000,,,58468906.0,ns,64
Build Voronoi Cells,voronator,1000,,,58891442.0,ns,65
Build Voronoi Cells,voronator,1000,,,60111128.0,ns,66
Build Voronoi Cells,voronator,1000,,,60405217.0,ns,67
Build Voronoi Cells,voronator,1000,,,61328815.0,ns,68
Build Voronoi Cells,voronator,1000,,,62612244.0,ns,69
Build Voronoi Cells,voronator,1000,,,64908009.0,ns,70
Build Voronoi Cells,voronator,1000,,,65117128.0,ns,71
Build Voronoi Cells,voronator,1000,,,65114213.0,ns,72
Build Voronoi Cells,voronator,1000,,,65871793.0,ns,73
Build Voronoi Cells,voronator,1000,,,67099131.0,ns,74
Build Voronoi Cells,voronator,1000,,,68010511.0,ns,75
Build Voronoi Cells,voronator,1000,,,69417171.0,ns,76
Build Voronoi Cells,voronator,1000,,,70056742.0,ns,77
Build Voronoi Cells,voronator,1000,,,70989739.0,ns,78
Build Voronoi Cells,voronator,1000,,,72374305.0,ns,79
Build Voronoi Cells,voronator,1000,,,72786950.0,ns,80
Build Voronoi Cells,voronator,1000,,,73585673.0,ns,81
Build Voronoi Cells,voronator,1000,,,74558467.0,ns,82
Build Voronoi Cells,voronator,1000,,,75504483.0,ns,83
Build Voronoi Cells,voronator,1000,,,78159219.0,ns,84
Build Voronoi Cells,voronator,1000,,,76861703.0,ns,85
Build Voronoi Cells,voronator,1000,,,89706891.0,ns,86
Build Voronoi Cells,voronator,1000,,,83016435.0,ns,87
Build Voronoi Cells,voronator,1000,,,80908931.0,ns,88
Build Voronoi Cells,voronator,1000,,,83062303.0,ns,89
Build Voronoi Cells,voronator,1000,,,85435073.0,ns,90
Build Voronoi Cells,voronator,1000,,,84568870.0,ns,91
Build Voronoi Cells,voronator,1000,,,85571885.0,ns,92
Build Voronoi Cells,voronator,1000,,,86716637.0,ns,93
Build Voronoi Cells,voronator,1000,,,88197725.0,ns,94
Build Voronoi Cells,voronator,1000,,,88587063.0,ns,95
Build Voronoi Cells,voronator,1000,,,90134637.0,ns,96
Build Voronoi Cells,voronator,1000,,,90400562.0,ns,97
Build Voronoi Cells,voronator,1000,,,93047500.0,ns,98
Build Voronoi Cells,voronator,1000,,,92371978.0,ns,99
Build Voronoi Cells,voronator,1000,,,93318404.0,ns,100
