group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Build Voronoi Cells,voronoice,10000,,,44311913.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44576209.0,ns,5
Build Voronoi Cells,voronoice,10000,,,43827621.0,ns,5
Build Voronoi Cells,voronoice,10000,,,43973157.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44197448.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44070737.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44056988.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44037042.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44509678.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44535949.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44500649.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44618969.0,ns,5
Build Voronoi Cells,voronoice,10000,,,57439863.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44036714.0,ns,5
Build Voronoi Cells,voronoice,10000,,,43624084.0,ns,5
Build Voronoi Cells,voronoice,10000,,,45876458.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44613737.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44155342.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44862186.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44066899.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44624356.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44246786.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44982148.0,ns,5
Build Voronoi Cells,voronoice,10000,,,43809362.0,ns,5
Build Voronoi Cells,voronoice,10000,,,45341794.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44043532.0,ns,5
Build Voronoi Cells,voronoice,10000,,,43731561.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44651071.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44423867.0,ns,5
Build Voronoi Cells,voronoice,10000,,,45735048.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44051143.0,ns,5
Build Voronoi Cells,voronoice,10000,,,45204768.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44893324.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44226923.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44470079.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44538550.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44431333.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44232082.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44171517.0,ns,5
Build Voronoi Cells,voronoice,10000,,,45860869.0,ns,5
Build Voronoi Cells,voronoice,10000,,,43933916.0,ns,5
Build Voronoi Cells,voronoice,10000,,,45201087.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44528336.0,ns,5
Build Voronoi Cells,voronoice,10000,,,45634238.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44345466.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44241824.0,ns,5
Build Voronoi Cells,voronoice,10000,,,50397274.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44679172.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44760297.0,ns,5
Build Voronoi Cells,voronoice,10000,,,43709561.0,ns,5
Build Voronoi Cells,voronoice,10000,,,45658872.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44355702.0,ns,5
Build Voronoi Cells,voronoice,10000,,,46280776.0,ns,5
Build Voronoi Cells,voronoice,10000,,,45235715.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44281457.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44135930.0,ns,5
Build Voronoi Cells,voronoice,10000,,,43786224.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44246811.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44235197.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44664731.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44159487.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44265033.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44975598.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44228723.0,ns,5
Build Voronoi Cells,voronoice,10000,,,46248731.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44039921.0,ns,5
Build Voronoi Cells,voronoice,10000,,,44435354.0,ns,5
