group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Build Voronoi Cells,voronator,1000000,,,2525832782.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2540416831.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2520725401.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2564667277.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2547113836.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2540133697.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2522758674.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2557258834.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2554996348.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2535120394.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2585031927.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2602265738.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2555489878.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2570148902.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2581950286.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2541371911.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2554582060.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2550866633.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2562202082.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2552136127.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2521242896.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2530091486.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2554423818.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2537594264.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2547696512.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2521422842.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2574431928.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2580721503.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2628968952.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2585785894.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2569908867.0,ns,1
Build Voronoi Cells,voronator,1000000,,,2527456466.0,ns,1
