group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Build Voronoi Cells,voronator,10000,,,43684346.0,ns,7
Build Voronoi Cells,voronator,10000,,,44308714.0,ns,7
Build Voronoi Cells,voronator,10000,,,43284270.0,ns,7
Build Voronoi Cells,voronator,10000,,,44219675.0,ns,7
Build Voronoi Cells,voronator,10000,,,43145844.0,ns,7
Build Voronoi Cells,voronator,10000,,,43226223.0,ns,7
Build Voronoi Cells,voronator,10000,,,43393751.0,ns,7
Build Voronoi Cells,voronator,10000,,,56910704.0,ns,7
Build Voronoi Cells,voronator,10000,,,42882416.0,ns,7
Build Voronoi Cells,voronator,10000,,,45153100.0,ns,7
Build Voronoi Cells,voronator,10000,,,44968596.0,ns,7
Build Voronoi Cells,voronator,10000,,,44280141.0,ns,7
Build Voronoi Cells,voronator,10000,,,45420093.0,ns,7
Build Voronoi Cells,voronator,10000,,,44008111.0,ns,7
Build Voronoi Cells,voronator,10000,,,42833833.0,ns,7
Build Voronoi Cells,voronator,10000,,,43053995.0,ns,7
Build Voronoi Cells,voronator,10000,,,43136018.0,ns,7
Build Voronoi Cells,voronator,10000,,,42820848.0,ns,7
Build Voronoi Cells,voronator,10000,,,43068527.0,ns,7
Build Voronoi Cells,voronator,10000,,,43110593.0,ns,7
Build Voronoi Cells,voronator,10000,,,42851091.0,ns,7
Build Voronoi Cells,voronator,10000,,,43385226.0,ns,7
Build Voronoi Cells,voronator,10000,,,43038243.0,ns,7
Build Voronoi Cells,voronator,10000,,,43347514.0,ns,7
Build Voronoi Cells,voronator,10000,,,42201495.0,ns,7
Build Voronoi Cells,voronator,10000,,,42403597.0,ns,7
Build Voronoi Cells,voronator,10000,,,42224168.0,ns,7
Build Voronoi Cells,voronator,10000,,,42347232.0,ns,7
Build Voronoi Cells,voronator,10000,,,42646627.0,ns,7
Build Voronoi Cells,voronator,10000,,,42405893.0,ns,7
Build Voronoi Cells,voronator,10000,,,42177306.0,ns,7
Build Voronoi Cells,voronator,10000,,,42320241.0,ns,7
Build Voronoi Cells,voronator,10000,,,42347020.0,ns,7
Build Voronoi Cells,voronator,10000,,,42286470.0,ns,7
Build Voronoi Cells,voronator,10000,,,42269116.0,ns,7
Build Voronoi Cells,voronator,10000,,,42391255.0,ns,7
Build Voronoi Cells,voronator,10000,,,42348737.0,ns,7
Build Voronoi Cells,voronator,10000,,,42328015.0,ns,7
Build Voronoi Cells,voronator,10000,,,42268050.0,ns,7
Build Voronoi Cells,voronator,10000,,,42062243.0,ns,7
Build Voronoi Cells,voronator,10000,,,42536852.0,ns,7
Build Voronoi Cells,voronator,10000,,,42049074.0,ns,7
Build Voronoi Cells,voronator,10000,,,42330750.0,ns,7
Build Voronoi Cells,voronator,10000,,,42143354.0,ns,7
Build Voronoi Cells,voronator,10000,,,42333335.0,ns,7
Build Voronoi Cells,voronator,10000,,,42140252.0,ns,7
Build Voronoi Cells,voronator,10000,,,42232286.0,ns,7
Build Voronoi Cells,voronator,10000,,,42490633.0,ns,7
Build Voronoi Cells,voronator,10000,,,42030171.0,ns,7
Build Voronoi Cells,voronator,10000,,,42356531.0,ns,7
Build Voronoi Cells,voronator,10000,,,47326446.0,ns,7
Build Voronoi Cells,voronator,10000,,,41993246.0,ns,7
Build Voronoi Cells,voronator,10000,,,42201270.0,ns,7
Build Voronoi Cells,voronator,10000,,,42044845.0,ns,7
Build Voronoi Cells,voronator,10000,,,42094522.0,ns,7
Build Voronoi Cells,voronator,10000,,,42345085.0,ns,7
Build Voronoi Cells,voronator,10000,,,42421945.0,ns,7
Build Voronoi Cells,voronator,10000,,,42377557.0,ns,7
Build Voronoi Cells,voronator,10000,,,42147635.0,ns,7
Build Voronoi Cells,voronator,10000,,,42198783.0,ns,7
Build Voronoi Cells,voronator,10000,,,42345774.0,ns,7
Build Voronoi Cells,voronator,10000,,,42334919.0,ns,7
Build Voronoi Cells,voronator,10000,,,42142066.0,ns,7
Build Voronoi Cells,voronator,10000,,,43137964.0,ns,7
Build Voronoi Cells,voronator,10000,,,43702680.0,ns,7
