group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Build Voronoi Cells,voronoi,10000,,,72827069.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73511215.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73741656.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73642584.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73737919.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73796910.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73702294.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73841768.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73828677.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73709952.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73823187.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73672662.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73672534.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73718248.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73779070.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73637865.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73670101.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73634874.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73733959.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73874100.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73630961.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73986971.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73837243.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73571994.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73608007.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73733809.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73674201.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73860902.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73804312.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73615956.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73709591.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73718303.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73683002.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73658682.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73486951.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73770763.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73788269.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73650772.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73738682.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73674292.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73673121.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73623186.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73894664.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73577348.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73569063.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73731766.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73568821.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73569947.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73696736.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73814805.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73738880.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73779632.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73826790.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73802995.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73750547.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73848151.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73833850.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73809147.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73631152.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73740753.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73622617.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73705147.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73618616.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73596024.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73552982.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73783094.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73790473.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73697599.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73558500.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73773301.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73747308.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73919946.0,ns,3
Build Voronoi Cells,voronoi,10000,,,85791923.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73869598.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73711853.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73619229.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73738617.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73578056.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73705534.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73740857.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73836183.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73650818.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73677820.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73718865.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73753523.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73914070.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73764569.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73842218.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73846138.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73825122.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73635431.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73624643.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73804864.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73768606.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73755798.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73699309.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73579006.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73669931.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73612100.0,ns,3
Build Voronoi Cells,voronoi,10000,,,73713961.0,ns,3
