group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Build Voronoi Cells,voronator,100,,,1172078.0,ns,7
Build Voronoi Cells,voronator,100,,,2136483.0,ns,14
Build Voronoi Cells,voronator,100,,,3293009.0,ns,21
Build Voronoi Cells,voronator,100,,,4392448.0,ns,28
Build Voronoi Cells,voronator,100,,,5474610.0,ns,35
Build Voronoi Cells,voronator,100,,,6306203.0,ns,42
Build Voronoi Cells,voronator,100,,,7298504.0,ns,49
Build Voronoi Cells,voronator,100,,,8246098.0,ns,56
Build Voronoi Cells,voronator,100,,,9416660.0,ns,63
Build Voronoi Cells,voronator,100,,,10346471.0,ns,70
Build Voronoi Cells,voronator,100,,,11435772.0,ns,77
Build Voronoi Cells,voronator,100,,,11907859.0,ns,84
Build Voronoi Cells,voronator,100,,,13001513.0,ns,91
Build Voronoi Cells,voronator,100,,,14263402.0,ns,98
Build Voronoi Cells,voronator,100,,,14950463.0,ns,105
Build Voronoi Cells,voronator,100,,,15980245.0,ns,112
Build Voronoi Cells,voronator,100,,,16926645.0,ns,119
Build Voronoi Cells,voronator,100,,,18010489.0,ns,126
Build Voronoi Cells,voronator,100,,,18823989.0,ns,133
Build Voronoi Cells,voronator,100,,,20212438.0,ns,140
Build Voronoi Cells,voronator,100,,,21275153.0,ns,147
Build Voronoi Cells,voronator,100,,,22178119.0,ns,154
Build Voronoi Cells,voronator,100,,,23039906.0,ns,161
Build Voronoi Cells,voronator,100,,,24076884.0,ns,168
Build Voronoi Cells,voronator,100,,,24950259.0,ns,175
Build Voronoi Cells,voronator,100,,,26090917.0,ns,182
Build Voronoi Cells,voronator,100,,,26872484.0,ns,189
Build Voronoi Cells,voronator,100,,,27894432.0,ns,196
Build Voronoi Cells,voronator,100,,,28709744.0,ns,203
Build Voronoi Cells,voronator,100,,,30157305.0,ns,210
Build Voronoi Cells,voronator,100,,,30947131.0,ns,217
Build Voronoi Cells,voronator,100,,,32110431.0,ns,224
Build Voronoi Cells,voronator,100,,,32713799.0,ns,231
Build Voronoi Cells,voronator,100,,,33612743.0,ns,238
Build Voronoi Cells,voronator,100,,,35399874.0,ns,245
Build Voronoi Cells,voronator,100,,,35859484.0,ns,252
Build Voronoi Cells,voronator,100,,,36948268.0,ns,259
Build Voronoi Cells,voronator,100,,,37952312.0,ns,266
Build Voronoi Cells,voronator,100,,,38612129.0,ns,273
Build Voronoi Cells,voronator,100,,,40019831.0,ns,280
Build Voronoi Cells,voronator,100,,,40762208.0,ns,287
Build Voronoi Cells,voronator,100,,,41570481.0,ns,294
Build Voronoi Cells,voronator,100,,,42520412.0,ns,301
Build Voronoi Cells,voronator,100,,,43375249.0,ns,308
Build Voronoi Cells,voronator,100,,,44687319.0,ns,315
Build Voronoi Cells,voronator,100,,,45523647.0,ns,322
Build Voronoi Cells,voronator,100,,,46342758.0,ns,329
Build Voronoi Cells,voronator,100,,,47906788.0,ns,336
Build Voronoi Cells,voronator,100,,,49058424.0,ns,343
Build Voronoi Cells,voronator,100,,,49837383.0,ns,350
Build Voronoi Cells,voronator,100,,,50611891.0,ns,357
Build Voronoi Cells,voronator,100,,,51971830.0,ns,364
Build Voronoi Cells,voronator,100,,,52428469.0,ns,371
Build Voronoi Cells,voronator,100,,,53705279.0,ns,378
Build Voronoi Cells,voronator,100,,,53443304.0,ns,385
Build Voronoi Cells,voronator,100,,,53078240.0,ns,392
Build Voronoi Cells,voronator,100,,,56960642.0,ns,399
Build Voronoi Cells,voronator,100,,,57787897.0,ns,406
Build Voronoi Cells,voronator,100,,,59132128.0,ns,413
Build Voronoi Cells,voronator,100,,,59848436.0,ns,420
Build Voronoi Cells,voronator,100,,,60811438.0,ns,427
Build Voronoi Cells,voronator,100,,,62228461.0,ns,434
Build Voronoi Cells,voronator,100,,,63261231.0,ns,441
Build Voronoi Cells,voronator,100,,,64311241.0,ns,448
Build Voronoi Cells,voronator,100,,,64721126.0,ns,455
Build Voronoi Cells,voronator,100,,,65987563.0,ns,462
Build Voronoi Cells,voronator,100,,,67171418.0,ns,469
Build Voronoi Cells,voronator,100,,,68169819.0,ns,476
Build Voronoi Cells,voronator,100,,,69299481.0,ns,483
Build Voronoi Cells,voronator,100,,,69597062.0,ns,490
Build Voronoi Cells,voronator,100,,,71161973.0,ns,497
Build Voronoi Cells,voronator,100,,,72379961.0,ns,504
Build Voronoi Cells,voronator,100,,,73152500.0,ns,511
Build Voronoi Cells,voronator,100,,,74136677.0,ns,518
Build Voronoi Cells,voronator,100,,,75414871.0,ns,525
Build Voronoi Cells,voronator,100,,,76052496.0,ns,532
Build Voronoi Cells,voronator,100,,,76296783.0,ns,539
Build Voronoi Cells,voronator,100,,,76341636.0,ns,546
Build Voronoi Cells,voronator,100,,,76848690.0,ns,553
Build Voronoi Cells,voronator,100,,,80570171.0,ns,560
Build Voronoi Cells,voronator,100,,,80872054.0,ns,567
Build Voronoi Cells,voronator,100,,,81021349.0,ns,574
Build Voronoi Cells,voronator,100,,,82731802.0,ns,581
Build Voronoi Cells,voronator,100,,,84262221.0,ns,588
Build Voronoi Cells,voronator,100,,,84511980.0,ns,595
Build Voronoi Cells,voronator,100,,,85662484.0,ns,602
Build Voronoi Cells,voronator,100,,,86904030.0,ns,609
Build Voronoi Cells,voronator,100,,,87711289.0,ns,616
Build Voronoi Cells,voronator,100,,,90117193.0,ns,623
Build Voronoi Cells,voronator,100,,,90917267.0,ns,630
Build Voronoi Cells,voronator,100,,,91279532.0,ns,637
Build Voronoi Cells,voronator,100,,,92198552.0,ns,644
Build Voronoi Cells,voronator,100,,,92498927.0,ns,651
Build Voronoi Cells,voronator,100,,,93881088.0,ns,658
Build Voronoi Cells,voronator,100,,,95117862.0,ns,665
Build Voronoi Cells,voronator,100,,,96235877.0,ns,672
Build Voronoi Cells,voronator,100,,,97122455.0,ns,679
Build Voronoi Cells,voronator,100,,,97580805.0,ns,686
Build Voronoi Cells,voronator,100,,,97388098.0,ns,693
Build Voronoi Cells,voronator,100,,,100275536.0,ns,700
